antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'VINTAGE PAISLEY STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.023417124465900892,0.022640253038122192,0.012096997946839797,0.5165876777251185,22.817221912461665,1.0,0.0115668283235066,2.0217932020485905,0.9791011895484054,0.3562091503267974,0.5053895724910215,0.5254507016076573,VINTAGE PAISLEY STATIONERY SET,FLORAL FOLK STATIONERY SET,VINTAGE PAISLEY STATIONERY SET → FLORAL FOLK STATIONERY SET
"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.015481937739304145,0.03917651628655457,0.013817213251206925,0.8924731182795699,22.780818788266473,1.0,0.013210684865215653,8.935658398535042,0.9711385277328456,0.3383152173913043,0.8880888284444776,0.6225821682049407,"JUMBO BAG RED RETROSPOT, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.020420620387325897,0.024859885688918483,0.011542089784140725,0.5652173913043478,22.736121894409937,1.0,0.011034435495615004,2.242822262915487,0.9759465595300865,0.3421052631578947,0.5541331934613128,0.514751552795031,FELTCRAFT CUSHION RABBIT,FELTCRAFT CUSHION OWL,FELTCRAFT CUSHION RABBIT → FELTCRAFT CUSHION OWL
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.024859885688918483,0.020420620387325897,0.011542089784140725,0.4642857142857143,22.736121894409937,1.0,0.011034435495615004,1.8285481752769916,0.9803894961238613,0.3421052631578947,0.45311804549611157,0.514751552795031,FELTCRAFT CUSHION OWL,FELTCRAFT CUSHION RABBIT,FELTCRAFT CUSHION OWL → FELTCRAFT CUSHION RABBIT
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.014594084678985628,0.03917651628655457,0.012929360190888408,0.8859315589353612,22.61384224302287,1.0,0.012357614794774771,8.423219207221207,0.9699346048229729,0.31657608695652173,0.8812805442433812,0.6079799437736296,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.019865712224626825,0.023805560179790245,0.010654236723822208,0.5363128491620112,22.5288901043091,1.0,0.01018132231594446,2.1052868039496087,0.9749812461076827,0.3226890756302522,0.5250053350812075,0.4919326483572294,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY  → CHRISTMAS CRAFT TREE TOP ANGEL
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),0.023805560179790245,0.019865712224626825,0.010654236723822208,0.44755244755244755,22.5288901043091,1.0,0.01018132231594446,1.774167128504789,0.9789161977035016,0.3226890756302522,0.4363552430132287,0.4919326483572294,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL → CHRISTMAS CRAFT WHITE FAIRY 
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG PEARS'}),0.018811386715498583,0.030408967315909217,0.0128738693746185,0.6843657817109146,22.505393708416772,1.0,0.012301834530819976,3.071881869905672,0.9738863601792589,0.35419847328244275,0.6744666486700848,0.5538617229722456,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF",JUMBO BAG PEARS,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF → JUMBO BAG PEARS"
"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.014427612230175905,0.03917651628655457,0.012596415293268964,0.8730769230769231,22.285721290041405,1.0,0.012031191707757384,7.5701244171362365,0.9691101648987399,0.3071718538565629,0.8679017748061929,0.597303334059708,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
frozenset({'SKULL SHOULDER BAG'}),frozenset({'SUKI  SHOULDER BAG'}),0.022362798956772654,0.028133843848843015,0.013983685700016648,0.6253101736972705,22.226261617748545,1.0,0.013354534206143737,2.5937884829729554,0.9768533534426371,0.38297872340425543,0.614463551455893,0.5611757969078068,SKULL SHOULDER BAG,SUKI  SHOULDER BAG,SKULL SHOULDER BAG → SUKI  SHOULDER BAG
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'SKULL SHOULDER BAG'}),0.028133843848843015,0.022362798956772654,0.013983685700016648,0.49704142011834324,22.226261617748545,1.0,0.013354534206143737,1.9437727879565347,0.9826540128441464,0.38297872340425543,0.48553657804249417,0.5611757969078068,SUKI  SHOULDER BAG,SKULL SHOULDER BAG,SUKI  SHOULDER BAG → SKULL SHOULDER BAG
"frozenset({'SUKI  SHOULDER BAG', 'JUMBO STORAGE BAG SUKI'})",frozenset({'DOTCOM POSTAGE'}),0.0128738693746185,0.03917651628655457,0.01120914488652128,0.8706896551724138,22.22478509328905,1.0,0.010704791533295562,7.430368274050646,0.9674601447440263,0.2744565217391305,0.865417168689695,0.5784043176711927,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.016758226513512015,0.02974307752067033,0.010987181621441652,0.6556291390728477,22.043083423939905,1.0,0.010488740391141312,2.8174768325842074,0.9709049408242365,0.309375,0.6450725030158301,0.5125160620737372,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",HAND WARMER SCOTTY DOG DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN → HAND WARMER SCOTTY DOG DESIGN"
frozenset({'SKULL LUNCH BOX WITH CUTLERY '}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.019588258143277287,0.024859885688918483,0.010709727540092116,0.5467422096317281,21.99294946377985,1.0,0.010222765681805216,2.151402877198824,0.9736020509548013,0.3174342105263158,0.535187011880349,0.48877289053014983,SKULL LUNCH BOX WITH CUTLERY ,STRAWBERRY LUNCH BOX WITH CUTLERY,SKULL LUNCH BOX WITH CUTLERY  → STRAWBERRY LUNCH BOX WITH CUTLERY
frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'SKULL LUNCH BOX WITH CUTLERY '}),0.024859885688918483,0.019588258143277287,0.010709727540092116,0.4308035714285715,21.99294946377985,1.0,0.010222765681805216,1.7224488641247524,0.9788653636982548,0.3174342105263158,0.41943124070151044,0.48877289053014983,STRAWBERRY LUNCH BOX WITH CUTLERY,SKULL LUNCH BOX WITH CUTLERY ,STRAWBERRY LUNCH BOX WITH CUTLERY → SKULL LUNCH BOX WITH CUTLERY 
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.023805560179790245,0.0280228622163032,0.014427612230175905,0.6060606060606061,21.62736273627363,1.0,0.013760512297275729,2.4673265805278457,0.9770208049113234,0.38575667655786344,0.5947030247669663,0.5604560456045604,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL → CHRISTMAS CRAFT LITTLE FRIENDS
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.0280228622163032,0.023805560179790245,0.014427612230175905,0.5148514851485149,21.62736273627363,1.0,0.013760512297275729,2.012155886160024,0.9812599908654944,0.38575667655786344,0.5030206124295923,0.5604560456045604,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS → CHRISTMAS CRAFT TREE TOP ANGEL
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.021918872426613396,0.034237833638532826,0.015981355085733312,0.7291139240506329,21.295562439734933,1.0,0.015230900378046698,3.5651967823624253,0.9743996006530756,0.39779005524861877,0.7195105737368683,0.5979443202100814,TOILET METAL SIGN,BATHROOM METAL SIGN,TOILET METAL SIGN → BATHROOM METAL SIGN
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.034237833638532826,0.021918872426613396,0.015981355085733312,0.46677471636952994,21.295562439734933,1.0,0.015230900378046698,1.8342737255707584,0.9868287382849409,0.39779005524861877,0.45482509722542264,0.5979443202100814,BATHROOM METAL SIGN,TOILET METAL SIGN,BATHROOM METAL SIGN → TOILET METAL SIGN
"frozenset({'JUMBO BAG RED RETROSPOT', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'DOTCOM POSTAGE'}),0.013484268353587481,0.03917651628655457,0.011153654070251373,0.8271604938271605,21.113681670338895,1.0,0.01062538741148478,5.559050155770649,0.96565854493983,0.26871657754010697,0.820113153870012,0.5559315217011157,"JUMBO BAG RED RETROSPOT, ROSES REGENCY TEACUP AND SAUCER ",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, ROSES REGENCY TEACUP AND SAUCER  → DOTCOM POSTAGE"
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.016758226513512015,0.034237833638532826,0.012096997946839797,0.7218543046357615,21.08352742923996,1.0,0.011523232575393323,3.4721449314424166,0.9688050612751252,0.310984308131241,0.7119935890508537,0.5375884164994043,KITCHEN METAL SIGN,BATHROOM METAL SIGN,KITCHEN METAL SIGN → BATHROOM METAL SIGN
frozenset({'SET OF 60 VINTAGE LEAF CAKE CASES '}),frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES '}),0.018367460185339326,0.030242494867099495,0.011264635702791188,0.6132930513595166,20.27918179550431,1.0,0.01070915788241441,2.5077322984296098,0.9684768049634231,0.30163447251114417,0.6012333530870823,0.49288505778985003,SET OF 60 VINTAGE LEAF CAKE CASES ,SET OF 60 PANTRY DESIGN CAKE CASES ,SET OF 60 VINTAGE LEAF CAKE CASES  → SET OF 60 PANTRY DESIGN CAKE CASES 
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.013484268353587481,0.03917651628655457,0.010709727540092116,0.7942386831275721,20.27333613122093,1.0,0.010181460881325523,4.669602130847346,0.9636684917086205,0.25529100529100535,0.7858489927023954,0.533804893971718,"GREEN REGENCY TEACUP AND SAUCER, JAM MAKING SET PRINTED",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JAM MAKING SET PRINTED → DOTCOM POSTAGE"
"frozenset({'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER BIRD DESIGN'})",frozenset({'HAND WARMER OWL DESIGN'}),0.01559291937184396,0.03490372343377171,0.010987181621441652,0.704626334519573,20.187712518882712,1.0,0.01044293067616171,3.2673741411459063,0.9655201963262844,0.27808988764044945,0.6939438347732996,0.5097058540642381,"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER OWL DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN → HAND WARMER OWL DESIGN"
"frozenset({'JUMBO BAG RED RETROSPOT', 'BATHROOM METAL SIGN'})",frozenset({'DOTCOM POSTAGE'}),0.0128738693746185,0.03917651628655457,0.010154819377393041,0.7887931034482758,20.134335010256912,1.0,0.009650466024167323,4.549205065745291,0.9627276265463983,0.2423841059602649,0.7801813755265018,0.5239999511575657,"BATHROOM METAL SIGN, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"BATHROOM METAL SIGN, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013650740802397204,0.03778924587980689,0.010376782642472672,0.7601626016260162,20.115844704702553,1.0,0.009860931441849371,4.01192958497572,0.963439608294411,0.25270270270270273,0.750743382001294,0.5173793918555926,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES → WOODLAND CHARLOTTE BAG"
"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'DOTCOM POSTAGE'}),0.014205648965096277,0.03917651628655457,0.011153654070251373,0.78515625,20.041502523016998,1.0,0.010597126232209202,4.472196578738946,0.9637948730874196,0.26412614980289095,0.7763962333958995,0.5349293997875354,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
"frozenset({'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER BIRD DESIGN'}),0.018367460185339326,0.029854059153210145,0.010987181621441652,0.5981873111782477,20.03705117982008,1.0,0.0104388383785743,2.4144233565435145,0.9678697660608344,0.2950819672131148,0.5858224294882574,0.48310852547759975,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER BIRD DESIGN,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN → HAND WARMER BIRD DESIGN"
"frozenset({'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.01875589589922868,0.028133843848843015,0.010432273458742577,0.5562130177514792,19.770246139841042,1.0,0.009904598012268524,2.1899384051939403,0.9675665171862385,0.2861491628614916,0.5433661523866283,0.4635108481262327,"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT ",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT  → SUKI  SHOULDER BAG"
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.014094667332556461,0.03917651628655457,0.010876199988901837,0.7716535433070867,19.69683924070398,1.0,0.01032402002459437,4.207744221779572,0.9628007898155604,0.2565445026178011,0.7623429687517764,0.5246369699538267,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
